open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-05-03 17:20:00,61840.18000000,61840.19000000,61752.79000000,61752.80000000,46.61707000,2024-05-03 17:24:59.999,2880118.87579080,2841,19.77804000,1221808.99553200,0
2024-05-03 17:25:00,61752.80000000,61925.99000000,61748.00000000,61906.07000000,90.07294000,2024-05-03 17:29:59.999,5571008.75273470,4168,49.67869000,3072510.29237550,0
2024-05-03 17:30:00,61906.08000000,61927.69000000,61806.24000000,61891.26000000,60.20100000,2024-05-03 17:34:59.999,3724213.09658290,3658,27.13528000,1678640.84407450,0
2024-05-03 17:35:00,61891.26000000,61903.62000000,61828.63000000,61878.00000000,51.92005000,2024-05-03 17:39:59.999,3211928.48581800,2801,33.80385000,2091218.47638900,0
2024-05-03 17:40:00,61878.01000000,61953.80000000,61825.42000000,61825.42000000,88.99987000,2024-05-03 17:44:59.999,5509777.12880040,4066,39.14966000,2423583.13315520,0
2024-05-03 17:45:00,61825.42000000,61866.00000000,61820.00000000,61846.00000000,71.39902000,2024-05-03 17:49:59.999,4415490.28133580,3268,37.99399000,2349527.38408050,0
2024-05-03 17:50:00,61846.00000000,61856.00000000,61756.00000000,61791.99000000,62.43398000,2024-05-03 17:54:59.999,3859296.48460900,3324,25.12483000,1552886.18079890,0
2024-05-03 17:55:00,61792.00000000,61896.00000000,61791.99000000,61805.85000000,53.77744000,2024-05-03 17:59:59.999,3325194.42031280,2608,18.74171000,1158686.18158390,0
2024-05-03 18:00:00,61805.84000000,61859.53000000,61796.29000000,61828.00000000,98.15423000,2024-05-03 18:04:59.999,6069410.70447610,3729,45.63414000,2821630.11115880,0
2024-05-03 18:05:00,61827.99000000,61867.54000000,61801.53000000,61852.83000000,97.67968000,2024-05-03 18:09:59.999,6039612.71757320,3159,62.12124000,3840882.27981020,0
2024-05-03 18:10:00,61852.84000000,61976.90000000,61852.83000000,61949.45000000,87.13332000,2024-05-03 18:14:59.999,5395813.70747280,3843,50.65807000,3137035.84265400,0
2024-05-03 18:15:00,61949.45000000,61986.00000000,61742.83000000,61785.99000000,80.97345000,2024-05-03 18:19:59.999,5008356.23963350,4063,26.43999000,1635016.71976860,0
2024-05-03 18:20:00,61786.00000000,61867.99000000,61760.01000000,61814.00000000,55.26034000,2024-05-03 18:24:59.999,3415898.72243520,2651,29.60190000,1829588.42819030,0
2024-05-03 18:25:00,61814.00000000,61831.54000000,61725.00000000,61725.02000000,51.11730000,2024-05-03 18:29:59.999,3157331.56490810,2599,23.63282000,1459818.24393870,0
2024-05-03 18:30:00,61725.02000000,61810.74000000,61695.00000000,61763.65000000,56.17901000,2024-05-03 18:34:59.999,3469645.66521350,3186,33.30020000,2056572.86953120,0
2024-05-03 18:35:00,61763.65000000,61863.65000000,61763.65000000,61808.34000000,43.48009000,2024-05-03 18:39:59.999,2687673.63007390,2672,25.53303000,1578259.82486010,0
2024-05-03 18:40:00,61808.34000000,61868.99000000,61776.01000000,61849.93000000,31.00741000,2024-05-03 18:44:59.999,1917200.78991220,2781,10.44383000,645645.66320510,0
2024-05-03 18:45:00,61849.94000000,61892.22000000,61781.55000000,61811.98000000,49.28727000,2024-05-03 18:49:59.999,3047387.26249230,3602,21.41563000,1324063.21501530,0
2024-05-03 18:50:00,61811.99000000,61835.44000000,61786.00000000,61801.99000000,33.05615000,2024-05-03 18:54:59.999,2043056.52743170,2116,17.86235000,1103980.02843670,0
2024-05-03 18:55:00,61801.99000000,61839.54000000,61786.00000000,61829.16000000,39.33120000,2024-05-03 18:59:59.999,2430975.66507190,2141,19.41931000,1200264.62679780,0
2024-05-03 19:00:00,61829.15000000,61829.16000000,61673.97000000,61750.01000000,83.23474000,2024-05-03 19:04:59.999,5139731.32581660,4100,42.11853000,2600986.60802890,0
2024-05-03 19:05:00,61750.02000000,61779.84000000,61644.95000000,61670.00000000,68.91618000,2024-05-03 19:09:59.999,4253717.32393890,3282,28.06654000,1732111.92615680,0
2024-05-03 19:10:00,61670.00000000,61692.00000000,61605.65000000,61652.92000000,71.33040000,2024-05-03 19:14:59.999,4397799.66479840,3319,30.86992000,1903146.90795930,0
2024-05-03 19:15:00,61652.93000000,61706.70000000,61600.00000000,61604.65000000,83.07948000,2024-05-03 19:19:59.999,5122582.78555060,3435,44.01280000,2713771.83755030,0
2024-05-03 19:20:00,61604.64000000,61687.44000000,61597.14000000,61640.00000000,80.19727000,2024-05-03 19:24:59.999,4943729.93676660,2940,33.17492000,2045012.15736860,0
2024-05-03 19:25:00,61640.00000000,61757.78000000,61639.99000000,61757.78000000,76.48949000,2024-05-03 19:29:59.999,4720124.31962600,3080,49.61042000,3061241.22654510,0
2024-05-03 19:30:00,61757.78000000,61760.01000000,61720.01000000,61734.29000000,89.90939000,2024-05-03 19:34:59.999,5551177.17139780,2923,40.68527000,2511903.40536920,0
2024-05-03 19:35:00,61734.29000000,61869.00000000,61734.29000000,61827.41000000,130.01081000,2024-05-03 19:39:59.999,8034934.61523630,3133,94.17510000,5819373.74233680,0
2024-05-03 19:40:00,61827.41000000,61905.46000000,61817.14000000,61830.89000000,89.80652000,2024-05-03 19:44:59.999,5556272.00766150,3350,46.96793000,2906024.02527980,0
2024-05-03 19:45:00,61830.88000000,61896.00000000,61814.97000000,61863.30000000,68.62460000,2024-05-03 19:49:59.999,4244579.88442000,3087,31.11218000,1924254.49869210,0
2024-05-03 19:50:00,61863.30000000,61937.99000000,61833.40000000,61927.91000000,113.33607000,2024-05-03 19:54:59.999,7014907.10023580,4384,58.49564000,3620376.31427780,0
2024-05-03 19:55:00,61927.91000000,62103.00000000,61870.00000000,62067.32000000,170.70487000,2024-05-03 19:59:59.999,10583619.24963420,6713,103.29801000,6404063.60795480,0
2024-05-03 20:00:00,62067.32000000,62110.00000000,61974.00000000,62009.98000000,95.48194000,2024-05-03 20:04:59.999,5923658.36706200,4437,46.91646000,2910542.67640500,0
2024-05-03 20:05:00,62009.99000000,62137.08000000,61984.20000000,62108.01000000,101.04960000,2024-05-03 20:09:59.999,6270619.44520610,4200,61.89362000,3840442.54571400,0
2024-05-03 20:10:00,62108.02000000,62195.84000000,62100.00000000,62168.89000000,162.04223000,2024-05-03 20:14:59.999,10071781.08050520,5844,100.39181000,6239715.56450220,0
2024-05-03 20:15:00,62168.89000000,62478.00000000,62168.88000000,62392.00000000,457.40182000,2024-05-03 20:19:59.999,28517248.37657890,15102,279.70412000,17437289.22085750,0
2024-05-03 20:20:00,62391.99000000,62774.44000000,62391.99000000,62754.02000000,556.55698000,2024-05-03 20:24:59.999,34831124.77081910,17929,333.05593000,20846352.87115430,0
2024-05-03 20:25:00,62754.01000000,62879.31000000,62657.44000000,62764.39000000,382.15762000,2024-05-03 20:29:59.999,23987064.13588290,12053,228.82519000,14362759.66205190,0
2024-05-03 20:30:00,62764.38000000,62828.77000000,62711.57000000,62761.12000000,137.93989000,2024-05-03 20:34:59.999,8658149.71164680,6041,73.03762000,4584364.11979200,0
2024-05-03 20:35:00,62761.12000000,62979.99000000,62758.09000000,62878.91000000,275.97843000,2024-05-03 20:39:59.999,17351654.01351010,9117,181.20065000,11392489.56676710,0
2024-05-03 20:40:00,62878.91000000,62944.00000000,62825.24000000,62940.01000000,140.58150000,2024-05-03 20:44:59.999,8840496.76424680,6073,67.97004000,4274336.79067600,0
2024-05-03 20:45:00,62940.01000000,63154.00000000,62926.00000000,63151.00000000,436.84708000,2024-05-03 20:49:59.999,27533348.50290020,15717,288.99422000,18213878.23971600,0
2024-05-03 20:50:00,63151.01000000,63202.97000000,62780.70000000,62818.15000000,522.69536000,2024-05-03 20:54:59.999,32932360.80504630,14924,200.13482000,12616966.31513110,0
2024-05-03 20:55:00,62818.15000000,62900.00000000,62750.01000000,62900.00000000,128.58915000,2024-05-03 20:59:59.999,8076821.07716640,8854,73.43589000,4612608.09119350,0
2024-05-03 21:00:00,62899.99000000,62950.00000000,62816.04000000,62826.53000000,115.50868000,2024-05-03 21:04:59.999,7263481.49203220,5518,54.18680000,3407372.50219870,0
2024-05-03 21:05:00,62826.52000000,62883.10000000,62814.00000000,62860.41000000,76.70679000,2024-05-03 21:09:59.999,4821026.28940330,3278,43.39804000,2727411.18446440,0
2024-05-03 21:10:00,62860.40000000,62860.41000000,62711.58000000,62776.09000000,96.68729000,2024-05-03 21:14:59.999,6068365.55179010,4641,44.02036000,2762492.55055200,0
2024-05-03 21:15:00,62776.10000000,62776.10000000,62620.00000000,62620.01000000,133.88108000,2024-05-03 21:19:59.999,8392848.41769000,5511,38.25806000,2398097.54942940,0
2024-05-03 21:20:00,62620.01000000,62735.30000000,62592.46000000,62650.51000000,112.01631000,2024-05-03 21:24:59.999,7020401.90985790,4911,59.66255000,3739517.20792350,0
2024-05-03 21:25:00,62650.51000000,62650.51000000,62510.00000000,62515.99000000,142.32385000,2024-05-03 21:29:59.999,8904427.69156860,6113,52.92854000,3310872.97760450,0
2024-05-03 21:30:00,62515.99000000,62522.00000000,62421.17000000,62427.86000000,109.60356000,2024-05-03 21:34:59.999,6846180.39358050,4934,30.81580000,1924579.39596840,0
2024-05-03 21:35:00,62427.87000000,62649.46000000,62361.96000000,62481.63000000,181.27089000,2024-05-03 21:39:59.999,11328218.97200070,6667,102.07290000,6380015.16470280,0
2024-05-03 21:40:00,62481.62000000,62586.04000000,62454.31000000,62554.55000000,73.42006000,2024-05-03 21:44:59.999,4591588.92519390,3538,33.52105000,2096216.88433500,0
2024-05-03 21:45:00,62554.56000000,62625.45000000,62554.55000000,62617.00000000,64.70576000,2024-05-03 21:49:59.999,4050539.72651120,2390,49.91852000,3124743.22223950,0
2024-05-03 21:50:00,62617.00000000,62617.01000000,62513.17000000,62557.25000000,61.78058000,2024-05-03 21:54:59.999,3865866.77295350,2657,15.90136000,994670.91770040,0
2024-05-03 21:55:00,62557.24000000,62823.85000000,62444.95000000,62738.00000000,152.03552000,2024-05-03 21:59:59.999,9520229.42687780,7243,87.86048000,5502252.36515110,0
2024-05-03 22:00:00,62738.00000000,62859.99000000,62664.00000000,62757.37000000,152.96698000,2024-05-03 22:04:59.999,9595664.84665140,7201,80.18831000,5029788.66653800,0
2024-05-03 22:05:00,62757.36000000,62820.00000000,62708.01000000,62738.01000000,147.98258000,2024-05-03 22:09:59.999,9287327.73887300,5382,70.85490000,4446538.14507570,0
2024-05-03 22:10:00,62738.02000000,62746.26000000,62637.76000000,62729.99000000,74.82977000,2024-05-03 22:14:59.999,4691324.86083290,3275,36.76102000,2304642.34418350,0
2024-05-03 22:15:00,62730.00000000,62798.01000000,62694.00000000,62776.52000000,57.21577000,2024-05-03 22:19:59.999,3590182.13099560,3188,20.89680000,1311189.27144980,0
2024-05-03 22:20:00,62776.52000000,62799.32000000,62728.30000000,62781.12000000,47.97505000,2024-05-03 22:24:59.999,3011285.91075720,2728,20.32846000,1275994.29056500,0
2024-05-03 22:25:00,62781.12000000,62973.00000000,62781.11000000,62946.57000000,114.98781000,2024-05-03 22:29:59.999,7232573.76613530,6206,68.47393000,4307116.59359680,0
2024-05-03 22:30:00,62946.57000000,63005.47000000,62927.45000000,62984.00000000,166.37390000,2024-05-03 22:34:59.999,10477017.21402900,5892,102.31173000,6442854.36633910,0
2024-05-03 22:35:00,62984.01000000,63003.49000000,62906.00000000,62906.00000000,94.43568000,2024-05-03 22:39:59.999,5944216.26091820,3779,31.10081000,1958058.91557710,0
2024-05-03 22:40:00,62906.01000000,62927.64000000,62888.00000000,62888.01000000,63.42916000,2024-05-03 22:44:59.999,3989986.66873300,2777,41.50012000,2610450.35226380,0
2024-05-03 22:45:00,62888.00000000,62982.97000000,62861.18000000,62887.38000000,82.54549000,2024-05-03 22:49:59.999,5193388.05611820,3585,38.46402000,2420114.97523860,0
2024-05-03 22:50:00,62887.39000000,62913.59000000,62784.80000000,62801.35000000,76.03426000,2024-05-03 22:54:59.999,4777602.39607870,3538,23.04080000,1447776.89725300,0
2024-05-03 22:55:00,62801.36000000,62842.28000000,62768.00000000,62782.43000000,65.59701000,2024-05-03 22:59:59.999,4119926.55954950,3126,26.21142000,1646233.37954170,0
2024-05-03 23:00:00,62782.42000000,62865.99000000,62769.86000000,62828.76000000,77.17135000,2024-05-03 23:04:59.999,4846867.92734910,3640,33.02738000,2074317.45356380,0
2024-05-03 23:05:00,62828.76000000,62948.78000000,62828.76000000,62909.99000000,98.79555000,2024-05-03 23:09:59.999,6215262.80178330,3614,59.36459000,3734457.20969400,0
2024-05-03 23:10:00,62909.99000000,62959.49000000,62909.99000000,62959.48000000,46.53982000,2024-05-03 23:14:59.999,2928868.20502670,2215,25.09575000,1579328.20518450,0
2024-05-03 23:15:00,62959.49000000,63100.00000000,62936.58000000,63001.01000000,101.39196000,2024-05-03 23:19:59.999,6388952.40375450,5049,53.38376000,3364005.04865490,0
2024-05-03 23:20:00,63001.00000000,63100.00000000,62956.90000000,63008.13000000,169.59752000,2024-05-03 23:24:59.999,10686960.64827200,4386,72.58259000,4575127.08243680,0
2024-05-03 23:25:00,63008.12000000,63133.40000000,62969.26000000,63111.98000000,142.28154000,2024-05-03 23:29:59.999,8974877.56785460,4248,100.29481000,6326812.65994400,0
2024-05-03 23:30:00,63111.97000000,63333.00000000,63111.97000000,63154.05000000,237.97885000,2024-05-03 23:34:59.999,15048539.95225470,11261,129.56560000,8193752.14205400,0
2024-05-03 23:35:00,63154.05000000,63162.00000000,62958.85000000,62990.83000000,94.94309000,2024-05-03 23:39:59.999,5984835.99443310,4989,28.51253000,1796970.68449260,0
2024-05-03 23:40:00,62990.83000000,63018.34000000,62914.00000000,62968.57000000,77.87820000,2024-05-03 23:44:59.999,4903324.08070480,3605,38.79965000,2443164.68974450,0
2024-05-03 23:45:00,62968.56000000,63000.00000000,62833.83000000,62833.84000000,103.93545000,2024-05-03 23:49:59.999,6538505.96276710,4610,41.56281000,2614835.68952370,0
2024-05-03 23:50:00,62833.83000000,62862.00000000,62799.31000000,62810.66000000,85.44045000,2024-05-03 23:54:59.999,5367659.33268190,4152,30.94274000,1943812.02186830,0
2024-05-03 23:55:00,62810.66000000,62887.97000000,62804.12000000,62882.01000000,85.47670000,2024-05-03 23:59:59.999,5371641.85917780,2640,62.05372000,3899595.63346780,0
2024-05-04 00:00:00,62882.01000000,62911.45000000,62808.04000000,62845.99000000,134.12894000,2024-05-04 00:04:59.999,8430446.17680780,4896,78.52280000,4935807.28194940,0
2024-05-04 00:05:00,62846.00000000,62909.99000000,62837.36000000,62837.37000000,86.59476000,2024-05-04 00:09:59.999,5444077.19393910,4098,43.03480000,2705361.04798930,0
2024-05-04 00:10:00,62837.36000000,62917.36000000,62796.22000000,62917.36000000,74.34660000,2024-05-04 00:14:59.999,4672749.17042840,3467,50.57895000,3179137.53965150,0
2024-05-04 00:15:00,62917.35000000,62957.74000000,62858.21000000,62893.36000000,73.51987000,2024-05-04 00:19:59.999,4625760.08658840,3322,39.01191000,2454485.46302030,0
2024-05-04 00:20:00,62893.36000000,62901.99000000,62798.97000000,62799.77000000,66.45914000,2024-05-04 00:24:59.999,4176567.38326840,2915,27.38648000,1721256.43734530,0
2024-05-04 00:25:00,62799.76000000,62849.34000000,62765.41000000,62802.00000000,74.48527000,2024-05-04 00:29:59.999,4677420.86918450,3975,39.26153000,2465554.83365150,0
2024-05-04 00:30:00,62802.01000000,62858.22000000,62797.53000000,62836.01000000,47.21222000,2024-05-04 00:34:59.999,2966105.84390500,2638,23.41893000,1471328.94963140,0
2024-05-04 00:35:00,62836.00000000,62930.72000000,62806.76000000,62928.00000000,48.55261000,2024-05-04 00:39:59.999,3052046.06795240,3134,31.03090000,1950718.66396390,0
2024-05-04 00:40:00,62928.01000000,63010.13000000,62912.52000000,62947.24000000,78.27444000,2024-05-04 00:44:59.999,4928199.69716180,3399,48.38385000,3046330.87055560,0
2024-05-04 00:45:00,62947.25000000,63091.76000000,62947.24000000,63079.41000000,88.64200000,2024-05-04 00:49:59.999,5586532.27518510,3975,65.67623000,4139103.40952150,0
2024-05-04 00:50:00,63079.42000000,63171.16000000,63069.27000000,63072.01000000,166.58593000,2024-05-04 00:54:59.999,10515017.60828740,5621,79.04928000,4989760.66413500,0
2024-05-04 00:55:00,63072.02000000,63125.57000000,63045.76000000,63083.99000000,75.13010000,2024-05-04 00:59:59.999,4739964.05812290,3452,42.99853000,2712763.79700020,0
2024-05-04 01:00:00,63083.99000000,63084.00000000,62873.05000000,62894.00000000,106.31841000,2024-05-04 01:04:59.999,6694924.75002430,4798,32.46739000,2044229.26167380,0
2024-05-04 01:05:00,62894.00000000,62894.00000000,62831.37000000,62856.00000000,112.93387000,2024-05-04 01:09:59.999,7098824.51823620,4161,57.00823000,3583050.51180930,0
2024-05-04 01:10:00,62855.99000000,62885.92000000,62839.80000000,62846.11000000,55.30809000,2024-05-04 01:14:59.999,3476316.33516290,2686,24.97776000,1569855.65641940,0
2024-05-04 01:15:00,62846.10000000,62931.98000000,62813.78000000,62931.97000000,51.95560000,2024-05-04 01:19:59.999,3266797.66313630,3057,27.34675000,1719600.51464100,0
2024-05-04 01:20:00,62931.97000000,63159.00000000,62931.97000000,63106.00000000,70.85563000,2024-05-04 01:24:59.999,4468262.05509250,4437,39.13161000,2467313.28500300,0
2024-05-04 01:25:00,63106.01000000,63595.14000000,63097.27000000,63566.01000000,488.35475000,2024-05-04 01:29:59.999,30957749.11590600,17032,337.72776000,21407433.56038420,0
2024-05-04 01:30:00,63566.00000000,63574.00000000,63064.39000000,63088.00000000,344.55961000,2024-05-04 01:34:59.999,21812119.75412480,11654,142.25706000,9006742.04431360,0
2024-05-04 01:35:00,63088.01000000,63231.93000000,63088.00000000,63173.99000000,105.06448000,2024-05-04 01:39:59.999,6636861.18536610,4496,61.64394000,3893673.44589100,0
2024-05-04 01:40:00,63173.98000000,63173.99000000,62976.02000000,62990.96000000,118.66598000,2024-05-04 01:44:59.999,7481186.99139100,4860,45.49284000,2867568.55158970,0
2024-05-04 01:45:00,62990.96000000,62997.99000000,62898.13000000,62932.03000000,102.44184000,2024-05-04 01:49:59.999,6448230.95095630,4611,51.39986000,3235253.57030510,0
2024-05-04 01:50:00,62932.04000000,62932.04000000,62797.18000000,62834.00000000,232.69928000,2024-05-04 01:54:59.999,14624706.31392050,7808,105.07654000,6603021.03445530,0
2024-05-04 01:55:00,62834.00000000,62928.00000000,62831.27000000,62856.03000000,79.55751000,2024-05-04 01:59:59.999,5002144.45538560,4082,39.61378000,2490534.54936280,0
2024-05-04 02:00:00,62856.03000000,62900.00000000,62738.04000000,62738.05000000,94.64912000,2024-05-04 02:04:59.999,5945548.24450000,5995,43.84095000,2754147.44526000,0
2024-05-04 02:05:00,62738.04000000,62771.50000000,62544.80000000,62710.96000000,212.11407000,2024-05-04 02:09:59.999,13296345.15835730,10289,96.03524000,6019250.58588870,0
2024-05-04 02:10:00,62710.96000000,62714.28000000,62642.00000000,62677.76000000,85.53199000,2024-05-04 02:14:59.999,5360651.18786890,4320,37.99360000,2381156.85606380,0
2024-05-04 02:15:00,62677.76000000,62777.24000000,62674.00000000,62773.05000000,82.43836000,2024-05-04 02:19:59.999,5171713.74846460,4188,47.07030000,2952700.88933480,0
2024-05-04 02:20:00,62773.06000000,62867.20000000,62773.05000000,62794.19000000,57.44868000,2024-05-04 02:24:59.999,3608202.07998620,4084,30.97739000,1945536.08996400,0
2024-05-04 02:25:00,62794.20000000,62800.00000000,62700.00000000,62713.99000000,58.16734000,2024-05-04 02:29:59.999,3649350.11684670,3194,19.92709000,1250189.56536610,0
2024-05-04 02:30:00,62713.99000000,62776.20000000,62652.05000000,62652.05000000,69.63545000,2024-05-04 02:34:59.999,4368035.74218160,3242,35.44450000,2223459.86091720,0
2024-05-04 02:35:00,62652.05000000,62655.18000000,62541.03000000,62642.72000000,204.13001000,2024-05-04 02:39:59.999,12779913.70336630,5368,111.02123000,6950092.21946130,0
2024-05-04 02:40:00,62642.72000000,62703.56000000,62642.71000000,62660.00000000,44.99215000,2024-05-04 02:44:59.999,2820252.84813620,2424,26.14680000,1638833.79316850,0
2024-05-04 02:45:00,62659.99000000,62712.57000000,62631.99000000,62690.00000000,103.54306000,2024-05-04 02:49:59.999,6490383.78555570,3236,41.53614000,2603156.89281740,0
2024-05-04 02:50:00,62690.00000000,62743.99000000,62658.00000000,62658.01000000,21.92825000,2024-05-04 02:54:59.999,1374930.16643110,2012,8.31308000,521221.63542140,0
2024-05-04 02:55:00,62658.01000000,62704.82000000,62654.00000000,62699.07000000,82.39315000,2024-05-04 02:59:59.999,5164470.83114880,3009,55.36806000,3470459.53067610,0
2024-05-04 03:00:00,62699.07000000,62712.58000000,62682.86000000,62700.85000000,50.05030000,2024-05-04 03:04:59.999,3138201.74817340,2585,22.14097000,1388164.56632750,0
2024-05-04 03:05:00,62700.84000000,62818.40000000,62682.86000000,62778.05000000,121.89171000,2024-05-04 03:09:59.999,7647689.07657110,3620,101.31072000,6356762.83991180,0
2024-05-04 03:10:00,62778.05000000,62778.06000000,62719.14000000,62722.81000000,42.53484000,2024-05-04 03:14:59.999,2669045.82297700,1874,12.00827000,753471.58294830,0
2024-05-04 03:15:00,62722.81000000,62749.93000000,62722.80000000,62749.93000000,36.28944000,2024-05-04 03:19:59.999,2276605.68722020,1649,26.55595000,1665961.39418750,0
2024-05-04 03:20:00,62749.93000000,62842.28000000,62745.98000000,62793.75000000,135.65411000,2024-05-04 03:24:59.999,8519268.02602870,2995,96.30793000,6047925.13385510,0
